id	rank	phase	title	aliases	creators	date_label	sort_year	period_bucket	macro_region	form_bucket	section	group	topic	medium	unit_type	tier	pool	source	source_id	source_status	review_status	progress_status	lifetime_path	url	normalized_title	normalized_creators	boundary_flags	generic_title
candidate:euro_under_lit_maj	849	3	Maj	""	Karel Hynek Macha	1836	1836	1830_1850_ce	europe	epic_oral_folk	textual_humanities	literature	czech_literature	text	lyric_epic_poem	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_maj	manual_only	needs_sources	planned	true		maj	karel hynek macha	""	false
candidate:bloom_reviewed_captains_daughter	850	3	The Captain's Daughter	""	Alexander Pushkin	1836	1836	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	russian_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_captains_daughter	manual_only	needs_sources	planned	true		captains daughter	alexander pushkin	""	false
candidate:scale_lit_inspector_general	851	3	The Government Inspector	The Government Inspector | Revizor	Nikolai Gogol	1836	1836	1830_1850_ce	europe	drama_performance	textual_humanities	literature	russian_literature	text	play	major	coverage	wave_024_literature_bloom_priority_completion	scale_lit_inspector_general	manual_only	needs_sources	planned	true		government inspector	nikolai gogol	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0522_the_life_and_adventures_of_martin_chuzzlewit	852	3	The Life and Adventures of Martin Chuzzlewit	""	Charles Dickens	The Democratic Age; approximate chronological placement pending review	1836	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	novel	major	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0522_the_life_and_adventures_of_martin_chuzzlewit	manual_only	needs_sources	planned	true		life and adventures of martin chuzzlewit	charles dickens	""	false
candidate:completion_lit_woyzeck	853	3	Woyzeck	""	Georg Buchner	written 1836-1837	1836	1830_1850_ce	europe	drama_performance	textual_humanities	literature	german_literature	text	play	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_woyzeck	manual_only	needs_sources	planned	true		woyzeck	georg buchner	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0524_the_chimes_a_goblin_story_of_some_bells_that_ran	854	3	The Chimes: A Goblin Story of Some Bells That Rang an Old Year Out and a New Year In	""	Charles Dickens	The Democratic Age; approximate chronological placement pending review	1836	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0524_the_chimes_a_goblin_story_of_some_bells_that_ran	manual_only	needs_sources	planned	true		chimes goblin story of some bells that rang old year out and new year in	charles dickens	""	false
candidate:scale2_lit_lost_illusions	855	3	Lost Illusions	""	Honore de Balzac	1837-1843	1837	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	francophone_literature	text	novel	core	spine	wave_026_literature_europe_americas_scale_completion	scale2_lit_lost_illusions	manual_only	needs_sources	planned	true		lost illusions	honore de balzac	""	false
candidate:bloom_reviewed_oliver_twist	856	3	Oliver Twist	""	Charles Dickens	1837-1839	1837	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_oliver_twist	manual_only	needs_sources	planned	true		oliver twist	charles dickens	""	false
candidate:wave001_emerson_nature_selected_essays	857	3	Nature and Selected Essays	Nature | Self-Reliance | The American Scholar | Essays: First Series	Ralph Waldo Emerson	1836 and 1841-1844	1836	1830_1850_ce	americas	essays_memoir_testimony	textual_humanities	literature	american_literature	text	essay_selection	major	coverage	wave_001_canon_audit_integration	wave001_emerson_nature_selected_essays	manual_only	needs_sources	planned	true		nature and selected essays	ralph waldo emerson	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0527_the_haunted_men_and_the_ghost_s_bargain_a_fancy_	858	3	The Haunted Men and the Ghost's Bargain, A Fancy for Christmas-Time	""	Charles Dickens	The Democratic Age; approximate chronological placement pending review	1837	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	novel	major	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0527_the_haunted_men_and_the_ghost_s_bargain_a_fancy_	manual_only	needs_sources	planned	true		haunted men and ghosts bargain fancy for christmas time	charles dickens	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0525_the_cricket_on_the_hearth_a_fairy_tale_of_home	859	3	The Cricket on the Hearth: A Fairy Tale of Home	""	Charles Dickens	The Democratic Age; approximate chronological placement pending review	1837	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0525_the_cricket_on_the_hearth_a_fairy_tale_of_home	manual_only	needs_sources	planned	true		cricket on hearth fairy tale of home	charles dickens	""	false
candidate:global_lit_florante_at_laura	860	3	Florante at Laura	""	Francisco Balagtas	1838	1838	1830_1850_ce	southeast_asia	fiction_narrative_prose	textual_humanities	literature	filipino_literature	text	metrical_romance	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_florante_at_laura	manual_only	needs_sources	planned	true		florante at laura	francisco balagtas	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0530_the_mystery_of_edwin_drood	861	3	The Mystery of Edwin Drood	""	Charles Dickens	The Democratic Age; approximate chronological placement pending review	1838	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0530_the_mystery_of_edwin_drood	manual_only	needs_sources	planned	true		mystery of edwin drood	charles dickens	""	false
candidate:scale_lit_lenz_buchner	862	3	Lenz	""	Georg Buchner	1839	1839	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	german_literature	text	novella	major	coverage	wave_024_literature_bloom_priority_completion	scale_lit_lenz_buchner	manual_only	needs_sources	planned	true		lenz	georg buchner	""	false
candidate:bloom_stendhal_charterhouse	863	3	The Charterhouse of Parma	""	Stendhal	1839	1839	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	francophone_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_stendhal_charterhouse	manual_only	needs_sources	planned	true		charterhouse of parma	stendhal	""	false
candidate:bloom_lermontov_hero_our_time	864	3	A Hero of Our Time	""	Mikhail Lermontov	1840	1840	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	russian_literature	text	novel	major	coverage	wave_019_bloom_western_literature_spine	bloom_lermontov_hero_our_time	manual_only	needs_sources	planned	true		hero of our time	mikhail lermontov	""	false
candidate:euro_under_lit_kobzar	865	3	Kobzar	""	Taras Shevchenko	1840 and later editions	1840	1830_1850_ce	europe	poetry	textual_humanities	literature	ukrainian_literature	text	poetry_collection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_kobzar	manual_only	needs_sources	planned	true		kobzar	taras shevchenko	""	false
candidate:latcarib_lit_sab	866	3	Sab	""	Gertrudis Gomez de Avellaneda	1841	1841	1830_1850_ce	americas	fiction_narrative_prose	textual_humanities	literature	caribbean_literature	text	novel	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_sab	manual_only	needs_sources	planned	true		sab	gertrudis gomez de avellaneda	""	false
candidate:wave001_fuller_woman_nineteenth_century	867	3	Woman in the Nineteenth Century	The Great Lawsuit	Margaret Fuller	1845	1845	1830_1850_ce	americas	essays_memoir_testimony	textual_humanities	literature	american_literature	text	essay_book	major	coverage	wave_001_canon_audit_integration	wave001_fuller_woman_nineteenth_century	manual_only	needs_sources	planned	true		woman in nineteenth century	margaret fuller	""	false
candidate:bloom_gogol_overcoat	869	3	The Overcoat	""	Nikolai Gogol	1842	1842	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	russian_literature	text	short_story	major	coverage	wave_019_bloom_western_literature_spine	bloom_gogol_overcoat	manual_only	needs_sources	planned	true		overcoat	nikolai gogol	""	false
candidate:bloom_reviewed_christmas_carol	870	3	A Christmas Carol	""	Charles Dickens	1843	1843	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novella	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_christmas_carol	manual_only	needs_sources	planned	true		christmas carol	charles dickens	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0559_barchester_towers	871	3	Barchester Towers	""	Anthony Trollope	The Democratic Age; approximate chronological placement pending review	1844	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0559_barchester_towers	manual_only	needs_sources	planned	true		barchester towers	anthony trollope	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0558_the_warden	872	3	The Warden	""	Anthony Trollope	The Democratic Age; approximate chronological placement pending review	1844	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0558_the_warden	manual_only	needs_sources	planned	true		warden	anthony trollope	""	false
candidate:mandatory_three_musketeers	873	3	The Three Musketeers	""	Alexandre Dumas	1844	1844	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	french_literature	text	novel	major	coverage	wave_052_literature_dedupe_rank_audit_repairs	mandatory_three_musketeers	manual_only	needs_sources	planned	true		three musketeers	alexandre dumas	""	false
candidate:latcarib_lit_facundo	874	3	Facundo	""	Domingo Faustino Sarmiento	1845	1845	1830_1850_ce	americas	essays_memoir_testimony	textual_humanities	literature	latin_american_literature	text	literary_essay_narrative	major	coverage	wave_039_literature_latin_america_caribbean_scale	latcarib_lit_facundo	manual_only	needs_sources	planned	true		facundo	domingo faustino sarmiento	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0561_framley_parsonage	875	3	Framley Parsonage	""	Anthony Trollope	The Democratic Age; approximate chronological placement pending review	1845	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	novel	major	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0561_framley_parsonage	manual_only	needs_sources	planned	true		framley parsonage	anthony trollope	""	false
candidate:bloom_reviewed_douglass_narrative	876	3	Narrative of the Life of Frederick Douglass	""	Frederick Douglass	1845	1845	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	slave_narratives	text	autobiographical_narrative	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_douglass_narrative	manual_only	needs_sources	planned	true		narrative of life of frederick douglass	frederick douglass	memoir_testimony	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0562_the_small_house_at_allington	877	3	The Small House at Allington	""	Anthony Trollope	The Democratic Age; approximate chronological placement pending review	1845	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	novel	major	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0562_the_small_house_at_allington	manual_only	needs_sources	planned	true		small house at allington	anthony trollope	""	false
candidate:mandatory_count_monte_cristo	878	3	The Count of Monte Cristo	""	Alexandre Dumas	1844-1846	1845	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	french_literature	text	novel	major	coverage	wave_052_literature_dedupe_rank_audit_repairs	mandatory_count_monte_cristo	manual_only	needs_sources	planned	true		count of monte cristo	alexandre dumas	""	false
candidate:bloom_reviewed_book_nonsense	879	3	A Book of Nonsense	""	Edward Lear	1846	1846	1830_1850_ce	europe	poetry	textual_humanities	literature	british_literature	text	nonsense_poetry_collection	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_book_nonsense	manual_only	needs_sources	planned	true		book of nonsense	edward lear	""	false
candidate:scale2_lit_cousin_bette	880	3	Cousin Bette	La Cousine Bette	Honore de Balzac	1846	1846	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	francophone_literature	text	novel	major	coverage	wave_026_literature_europe_americas_scale_completion	scale2_lit_cousin_bette	manual_only	needs_sources	planned	true		cousin bette	honore de balzac	""	false
candidate:bloom_reviewed_double	881	3	The Double	""	Fyodor Dostoevsky	1846	1846	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	russian_literature	text	novella	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_double	manual_only	needs_sources	planned	true		double	fyodor dostoevsky	""	false
candidate:jane_eyre	882	3	Jane Eyre	""	Charlotte Bronte	1847	1847	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	victorian_literature	text	novel	core	spine	wave_006_textual_humanities_literature_philosophy	jane_eyre	manual_only	needs_sources	planned	true		jane eyre	charlotte bronte	""	false
candidate:bloom_bronte_wuthering_heights	883	3	Wuthering Heights	""	Emily Bronte	1847	1847	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	core	spine	wave_019_bloom_western_literature_spine	bloom_bronte_wuthering_heights	manual_only	needs_sources	planned	true		wuthering heights	emily bronte	""	false
candidate:completion_lit_mountain_wreath	884	3	The Mountain Wreath	""	Petar II Petrovic-Njegos	1847	1847	1830_1850_ce	europe	poetry	textual_humanities	literature	balkan_literature	text	dramatic_poem	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_mountain_wreath	manual_only	needs_sources	planned	true		mountain wreath	petar ii petrovic njegos	""	false
candidate:bloom_reviewed_vanity_fair	885	3	Vanity Fair	""	William Makepeace Thackeray	1847-1848	1847	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_vanity_fair	manual_only	needs_sources	planned	true		vanity fair	william makepeace thackeray	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0571_the_way_we_live_now	886	3	The Way We Live Now	""	Anthony Trollope	The Democratic Age; approximate chronological placement pending review	1847	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0571_the_way_we_live_now	manual_only	needs_sources	planned	true		way we live now	anthony trollope	""	false
candidate:scale2_lit_tenant_wildfell_hall	887	3	The Tenant of Wildfell Hall	""	Anne Bronte	1848	1848	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_026_literature_europe_americas_scale_completion	scale2_lit_tenant_wildfell_hall	manual_only	needs_sources	planned	true		tenant of wildfell hall	anne bronte	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0577_a_tangled_tale	888	3	A Tangled Tale	""	Lewis Carroll	The Democratic Age; approximate chronological placement pending review	1848	1830_1850_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	literary_work	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0577_a_tangled_tale	manual_only	needs_sources	planned	true		tangled tale	lewis carroll	""	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0574_phantasmagoria_and_other_poems	889	3	Phantasmagoria and Other Poems	""	Lewis Carroll	The Democratic Age; approximate chronological placement pending review	1848	1830_1850_ce	cross_regional_or_unknown	poetry	textual_humanities	literature	western_literature	text	poetry_selection	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0574_phantasmagoria_and_other_poems	manual_only	needs_sources	planned	true		phantasmagoria and other poems	lewis carroll	""	true
candidate:bloom_reviewed_david_copperfield	890	3	David Copperfield	The Personal History, Adventures, Experience and Observation of David Copperfield the Younger	Charles Dickens	1849-1850	1849	1830_1850_ce	europe	fiction_narrative_prose	textual_humanities	literature	british_literature	text	novel	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_david_copperfield	manual_only	needs_sources	planned	true		david copperfield	charles dickens	history_chronicle	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0581_nonsense_songs_stories_botany_and_alphabets	891	3	Nonsense Songs, Stories, Botany, and Alphabets	""	Edward Lear	The Democratic Age; approximate chronological placement pending review	1849	1830_1850_ce	cross_regional_or_unknown	poetry	textual_humanities	literature	western_literature	text	poetry_selection	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0581_nonsense_songs_stories_botany_and_alphabets	manual_only	needs_sources	planned	true		nonsense songs stories botany and alphabets	edward lear	""	true
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0579_three_sunsets_and_other_poems	892	3	Three Sunsets and Other Poems	""	Lewis Carroll	The Democratic Age; approximate chronological placement pending review	1849	1830_1850_ce	cross_regional_or_unknown	poetry	textual_humanities	literature	western_literature	text	poetry_selection	contextual	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0579_three_sunsets_and_other_poems	manual_only	needs_sources	planned	true		three sunsets and other poems	lewis carroll	""	true
candidate:mandatory_hikayat_abdullah	893	3	Hikayat Abdullah	""	Munshi Abdullah	1849	1849	1830_1850_ce	southeast_asia	essays_memoir_testimony	textual_humanities	literature	malay_literature	text	autobiographical_prose	major	coverage	wave_050_literature_mandatory_omissions_premodern_19c	mandatory_hikayat_abdullah	manual_only	needs_sources	planned	true		hikayat abdullah	munshi abdullah	""	false
candidate:bloom_dickinson_poems	894	3	Complete Poems	""	Emily Dickinson	19th century	1850	1850_1870_ce	americas	poetry	textual_humanities	literature	american_literature	text	poetry_collection	core	spine	wave_019_bloom_western_literature_spine	bloom_dickinson_poems	manual_only	needs_sources	planned	true		complete poems	emily dickinson	""	true
candidate:bloom_blake_complete_poetry	895	3	Complete Poetry and Prose	""	William Blake	late 18th-early 19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	british_literature	text	poetry_collection	core	spine	wave_019_bloom_western_literature_spine	bloom_blake_complete_poetry	manual_only	needs_sources	planned	true		complete poetry and prose	william blake	""	true
candidate:global_lit_khun_chang_khun_phaen	896	3	Khun Chang Khun Phaen	""	Thai oral and court literary tradition	18th-19th century compilation	1850	1850_1870_ce	southeast_asia	epic_oral_folk	textual_humanities	literature	thai_literature	text	verse_tale	core	spine	wave_020_global_literature_asia_africa_spine	global_lit_khun_chang_khun_phaen	manual_only	needs_sources	planned	true		khun chang khun phaen	thai oral and court literary tradition	oral_tradition	false
candidate:ghalib_selected_ghazals	897	3	Selected Ghazals	""	Mirza Ghalib	19th century	1850	1850_1870_ce	south_asia	poetry	textual_humanities	literature	urdu_literature	text	poetry_selection	core	spine	wave_018_phase_0_expansion	ghalib_selected_ghazals	manual_only	needs_sources	planned	true		selected ghazals	mirza ghalib	""	true
candidate:bloom_wordsworth_prelude	898	3	The Prelude	""	William Wordsworth	1850	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	british_literature	text	long_poem	core	spine	wave_019_bloom_western_literature_spine	bloom_wordsworth_prelude	manual_only	needs_sources	planned	true		prelude	william wordsworth	""	false
candidate:bloom_chekhov_tales	899	3	The Tales	The Lady with the Dog | Ward No. 6 | The Darling | Gooseberries	Anton Chekhov	late 19th century	1850	1850_1870_ce	europe	fiction_narrative_prose	textual_humanities	literature	russian_literature	text	short_story_collection	core	spine	wave_019_bloom_western_literature_spine	bloom_chekhov_tales	manual_only	needs_sources	planned	true		tales	anton chekhov	""	true
candidate:scale4_lit_al_inkishafi	900	3	Al-Inkishafi	""	Sayyid Abdallah bin Ali bin Nasir	19th century	1850	1850_1870_ce	africa	poetry	textual_humanities	literature	swahili_literature	text	devotional_poem	major	coverage	wave_028_literature_undercovered_language_traditions	scale4_lit_al_inkishafi	manual_only	needs_sources	planned	true		al inkishafi	sayyid abdallah bin ali bin nasir	""	false
candidate:completion_lit_fairy_tales_andersen	901	4	Fairy Tales	""	Hans Christian Andersen	19th century	1850	1850_1870_ce	europe	epic_oral_folk	textual_humanities	literature	scandinavian_literature	text	fairy_tale_collection	major	coverage	wave_022_literature_europe_completion_spine	completion_lit_fairy_tales_andersen	manual_only	needs_sources	planned	true		fairy tales	hans christian andersen	""	false
candidate:scale_lit_tale_heungbu	902	4	Heungbujeon	""	Korean pansori and prose tradition	18th-19th century	1850	1850_1870_ce	east_asia	drama_performance	textual_humanities	literature	korean_literature	text	prose_tale	major	coverage	wave_025_literature_global_scale_completion	scale_lit_tale_heungbu	manual_only	needs_sources	planned	true		heungbujeon	korean pansori and prose tradition	""	false
candidate:global_lit_luc_van_tien	903	4	Luc Van Tien	""	Nguyen Dinh Chieu	19th century	1850	1850_1870_ce	southeast_asia	poetry	textual_humanities	literature	vietnamese_literature	text	verse_novel	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_luc_van_tien	manual_only	needs_sources	planned	true		luc van tien	nguyen dinh chieu	""	false
candidate:euro_under_lit_makriyannis	904	4	Memoirs	""	Ioannis Makriyannis	19th century	1850	1850_1870_ce	europe	essays_memoir_testimony	textual_humanities	literature	modern_greek_literature	text	literary_memoir	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_makriyannis	manual_only	needs_sources	planned	true		memoirs	ioannis makriyannis	memoir_testimony	false
candidate:bloom_late_032_literature_bloom_democratic_age_reviewed_0584_new_grub_street	905	4	New Grub Street	""	George Gissing	The Democratic Age; approximate chronological placement pending review	1850	1850_1870_ce	cross_regional_or_unknown	fiction_narrative_prose	textual_humanities	literature	western_literature	text	novel	major	coverage	wave_032_literature_bloom_democratic_age_reviewed	bloom_late_032_literature_bloom_democratic_age_reviewed_0584_new_grub_street	manual_only	needs_sources	planned	true		new grub street	george gissing	""	false
candidate:bloom_becquer_poems	906	4	Poems	""	Gustavo Adolfo Becquer	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	spanish_literature	text	poetry_collection	major	coverage	wave_019_bloom_western_literature_spine	bloom_becquer_poems	manual_only	needs_sources	planned	true		poems	gustavo adolfo becquer	""	true
candidate:eastasia_lit_issa_haiku	907	4	Selected Haiku	""	Kobayashi Issa	18th-19th century	1850	1850_1870_ce	east_asia	poetry	textual_humanities	literature	japanese_literature	text	poetry_selection	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_issa_haiku	manual_only	needs_sources	planned	true		selected haiku	kobayashi issa	""	true
candidate:eastasia_lit_shiki_haiku	908	4	Selected Haiku	""	Masaoka Shiki	late 19th century	1850	1850_1870_ce	east_asia	poetry	textual_humanities	literature	japanese_literature	text	poetry_selection	major	coverage	wave_035_literature_east_asia_scale	eastasia_lit_shiki_haiku	manual_only	needs_sources	planned	true		selected haiku	masaoka shiki	""	true
candidate:euro_under_lit_selected_poems_slowacki	909	4	Selected Poems	""	Juliusz Slowacki	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	polish_literature	text	poetry_selection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_selected_poems_slowacki	manual_only	needs_sources	planned	true		selected poems	juliusz slowacki	""	true
candidate:euro_under_lit_selected_poems_norwid	910	4	Selected Poems	""	Cyprian Norwid	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	polish_literature	text	poetry_selection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_selected_poems_norwid	manual_only	needs_sources	planned	true		selected poems	cyprian norwid	""	true
candidate:bloom_browning_poems	911	4	Selected Poems	""	Robert Browning	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	british_literature	text	poetry_selection	major	coverage	wave_019_bloom_western_literature_spine	bloom_browning_poems	manual_only	needs_sources	planned	true		selected poems	robert browning	""	true
candidate:euro_under_lit_selected_poems_eminescu	912	4	Selected Poems	""	Mihai Eminescu	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	romanian_literature	text	poetry_selection	major	coverage	wave_040_literature_europe_undercovered_language_scale	euro_under_lit_selected_poems_eminescu	manual_only	needs_sources	planned	true		selected poems	mihai eminescu	""	true
candidate:bloom_tennyson_poems	913	4	Selected Poems	""	Alfred Tennyson	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	british_literature	text	poetry_selection	major	coverage	wave_019_bloom_western_literature_spine	bloom_tennyson_poems	manual_only	needs_sources	planned	true		selected poems	alfred tennyson	""	true
candidate:bloom_coleridge_poems	914	4	Selected Poems	""	Samuel Taylor Coleridge	late 18th-early 19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	british_literature	text	poetry_selection	major	coverage	wave_019_bloom_western_literature_spine	bloom_coleridge_poems	manual_only	needs_sources	planned	true		selected poems	samuel taylor coleridge	""	true
candidate:bloom_holderlin_selected_poems	915	4	Selected Poems	""	Friedrich Holderlin	late 18th-early 19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	german_literature	text	poetry_selection	major	coverage	wave_019_bloom_western_literature_spine	bloom_holderlin_selected_poems	manual_only	needs_sources	planned	true		selected poems	friedrich holderlin	""	true
candidate:bloom_reviewed_heine_poems	916	4	Selected Poems	""	Heinrich Heine	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	german_literature	text	poetry_selection	major	coverage	wave_030_literature_bloom_reviewed_priority	bloom_reviewed_heine_poems	manual_only	needs_sources	planned	true		selected poems	heinrich heine	""	true
candidate:me_lit_abai_poems	917	4	Selected Poems	""	Abai Qunanbaiuly	19th century	1850	1850_1870_ce	middle_east_central_asia	poetry	textual_humanities	literature	central_asian_literature	text	poetry_selection	major	coverage	wave_036_literature_middle_east_persian_turkic_hebrew_scale	me_lit_abai_poems	manual_only	needs_sources	planned	true		selected poems	abai qunanbaiuly	""	true
candidate:bloom_mallarme_poetry_prose	918	4	Selected Poetry and Prose	""	Stephane Mallarme	19th century	1850	1850_1870_ce	europe	poetry	textual_humanities	literature	francophone_literature	text	poetry_selection	major	coverage	wave_019_bloom_western_literature_spine	bloom_mallarme_poetry_prose	manual_only	needs_sources	planned	true		selected poetry and prose	stephane mallarme	""	true
candidate:bloom_maupassant_selected_stories	919	4	Selected Short Stories	""	Guy de Maupassant	late 19th century	1850	1850_1870_ce	europe	fiction_narrative_prose	textual_humanities	literature	francophone_literature	text	short_story_collection	major	coverage	wave_019_bloom_western_literature_spine	bloom_maupassant_selected_stories	manual_only	needs_sources	planned	true		selected short stories	guy de maupassant	""	true
candidate:scale_lit_tale_sim_cheong	920	4	Simcheongjeon	""	Korean pansori and prose tradition	18th-19th century	1850	1850_1870_ce	east_asia	drama_performance	textual_humanities	literature	korean_literature	text	prose_tale	major	coverage	wave_025_literature_global_scale_completion	scale_lit_tale_sim_cheong	manual_only	needs_sources	planned	true		simcheongjeon	korean pansori and prose tradition	""	false
candidate:global_lit_spring_essence	921	4	Spring Essence	""	Ho Xuan Huong	late 18th-early 19th century	1850	1850_1870_ce	southeast_asia	poetry	textual_humanities	literature	vietnamese_literature	text	lyric_poetry_collection	major	coverage	wave_020_global_literature_asia_africa_spine	global_lit_spring_essence	manual_only	needs_sources	planned	true		spring essence	ho xuan huong	""	false
